MOMO Title,Product Title,Similarity
【Dyson 戴森】Hd08 Origin Supersonic 吹風機 溫控 負離子(瑰麗紅色 平裝版),"dyson 戴森 超音速神經吹風機HD16, 高清16, 長春花藍+黃玉",0.9549095034599304
【Dyson 戴森 限量福利品】Hd15 Supersonic 全新一代 吹風機 溫控 負離子(普魯士藍禮盒版),"dyson 戴森 超音速神經吹風機HD16, 高清16, 長春花藍+黃玉",0.9528136253356934
【Dyson 戴森】Bp03 Purifier Big+Quiet 強效極靜甲醛偵測空氣清淨機(亮銀色及普魯士藍)(超值組)買一送一,"dyson 戴森 Purifier Cool 二合一涼風空氣清淨機 銀白色, TP07",0.9067093133926392
【Dyson 戴森 限量福利品】Hd08 Origin Supersonic 吹風機 溫控 負離子(瑰麗紅色 平裝版),"dyson 戴森 超音速神經吹風機HD16, 高清16, 長春花藍+黃玉",0.9472549557685852
【Pureburg】適用Dyson戴森純冷Pure Cool冷暖Hot+Cool Link Tp04 Hp04 Dp04 Hepa活性碳濾網組,"Dyson 戴森 Pure Cool 空氣清淨機濾網, TP03,TP02,TP00,AM11型號適用, 1個",0.9097105860710144
【Dyson 戴森】Ht01 Airstrait™ 二合一吹風直髮器(銀銅色),"dyson 戴森 airstrait二合一吹風直髮器 1360W 330 x 41 x 60mm, HT01, 普魯士藍",0.9307926297187805
【Dyson 戴森】V8 Sv25 新一代無線吸塵器(全新升級版),"戴森無線吸塵器 V6 / V7 / V8 / V10 / V11 專用底座, 黑色的",0.9234502911567688
【Dyson 戴森】V12S Detect Slim Submarine Sv46 乾溼全能洗地吸塵器(雙主吸頭 全新升級版 洗地機),"dyson 戴森 V12 Detect Slim vacuum防纏繞直驅式吸頭, 1個",0.9043852686882019
【Dyson 戴森】Tp10 Purifier Cool Gen1 二合一涼風空氣清淨機 循環風扇(超值組)買一送一,"dyson 戴森 Purifier Cool 二合一涼風空氣清淨機 銀白色, TP07",0.9574745893478394
【Dyson 戴森】Hs05 多功能吹風機(桃紅色 限量加長版)+ Hd08 Origin Supersonic 吹風機(超值組),"dyson 戴森 超音速神經吹風機HD16, 高清16, 長春花藍+黃玉",0.9535865187644958
【Dyson 戴森】Hd16 Supersonic Nural™ 全新一代 智慧吹風機 溫控 負離子(綠松石),"dyson 戴森 超音速神經吹風機HD16, 高清16, 長春花藍+黃玉",0.9672840237617493
【Dyson 戴森】V12 Fluffy Origin Sv44 輕量無線吸塵器(銀灰色),"戴森無線吸塵器 V6 / V7 / V8 / V10 / V11 專用底座, 黑色的",0.9009055495262146
【Dyson 戴森】Hp10 Purifier Hot+Cool Gen1 三合一涼暖空氣清淨機 循環風扇,"dyson 戴森 Purifier Hot+Cool Gen1 三合一涼暖空氣清淨機 白色, HP10",0.9632572531700134
V6~V12 Dyson吸塵器架 戴森吸塵器收納架 手持式吸塵器架 直立式吸塵器收納架 Dyson吸塵器,"逛逛市集 DYSON吸塵器架, 黑色, 1個",0.919951856136322
【Dyson 戴森】Hd15 Supersonic 全新一代 吹風機 溫控 負離子(普魯士藍限定配色禮盒版 新品上市),"dyson 戴森 超音速神經吹風機HD16, 高清16, 長春花藍+黃玉",0.9601641893386841
【Dyson 戴森】Ht01 Airstrait™ 二合一吹風直髮器(普魯士藍色),"dyson 戴森 airstrait二合一吹風直髮器 1360W 330 x 41 x 60mm, HT01, 普魯士藍",0.9386460781097412
【Dyson 戴森】Hd08 Origin Supersonic 吹風機(超值組) + Am09 二合一涼暖風扇 (超值組),"dyson 戴森 超音速神經吹風機HD16, 高清16, 長春花藍+黃玉",0.9270468354225159
【Dyson 戴森】Hs05 Airwrap Complete 多功能吹風機/造型器/吹整器 長型捲髮版(星空藍粉霧禮盒 附順髮梳),"dyson 戴森 超音速神經吹風機HD16, 高清16, 長春花藍+黃玉",0.9108623266220093
【Dyson 戴森】Hd16 Supersonic Nural™ 全新一代 吹風機 溫控 負離子(珊瑚莓特別版 精美禮盒)1111Campaign,"dyson 戴森 超音速神經吹風機HD16, 高清16, 長春花藍+黃玉",0.9651003479957581
【Dyson 戴森 限量福利品】V8 Sv25 新一代無線吸塵器,"戴森無線吸塵器 V6 / V7 / V8 / V10 / V11 專用底座, 黑色的",0.9225760102272034
【Dyson 戴森】Tp07 二合一空氣清淨機 循環風扇 (黑鋼色+銀白色)(超值組),"dyson 戴森 Purifier Cool 二合一涼風空氣清淨機 銀白色, TP07",0.9451475739479065
【Dyson 戴森】Hp09 Purifier Hot+Cool Formaldehyde 三合一甲醛偵測涼暖空氣清淨機(白金色),"dyson 戴森 Purifier Hot+Cool 三合一涼暖空氣清淨機 黑鋼色, HP07",0.9625556468963623
