MOMO Title,Product Title,Similarity
【Dyson 戴森】Hd08 Origin Supersonic 吹風機 溫控 負離子(瑰麗紅色 平裝版),"dyson 戴森 Supersonic Nural 吹風機 1400W 97 x 78 x 245mm, HD16, 綠松石",0.4650293290615082
【Have Green Days 綠綠好日】適用 Dyson Hp06/Ph02/Hp07/Tp07/Hp09/Tp10 抗菌Hepa濾網單套組(Hepa抗菌濾芯 複合式濾網 單套組),"dyson 戴森 Pure Cool 空氣清淨機濾網 TP03/TP02/TP00/AM11型號適用 19.8 x 20.1cm, 1個",0.44846823811531067
【Dyson 戴森 限量福利品】Hd15 Supersonic 全新一代 吹風機 溫控 負離子(普魯士藍禮盒版),"dyson 戴森 Supersonic Nural 吹風機 1400W 97 x 78 x 245mm, HD16, 綠松石",0.46562913060188293
【Dyson 戴森】Bp03 Purifier Big+Quiet 強效極靜甲醛偵測空氣清淨機(亮銀色及普魯士藍)(超值組)買一送一,"dyson 戴森 Purifier Cool 二合一涼風空氣清淨機 銀白色, TP07",0.42207977175712585
【Dyson 戴森 限量福利品】Hd08 Origin Supersonic 吹風機 溫控 負離子(瑰麗紅色 平裝版),"dyson 戴森 Supersonic Nural 吹風機 1400W 97 x 78 x 245mm, HD16, 綠松石",0.46071380376815796
適用Dyson Tp06 Tp07 Tp7A Tp09 Tp10 Hp06 Hp07 Hp7A Hp09 Hp10濾網濾芯,"Dyson 戴森 Pure Cool 空氣清淨機濾網, TP03,TP02,TP00,AM11型號適用, 1個",0.43229347467422485
【Pureburg】適用Dyson戴森純冷Pure Cool冷暖Hot+Cool Link Tp04 Hp04 Dp04 Hepa活性碳濾網組,"Dyson 戴森 Pure Cool 空氣清淨機濾網, TP03,TP02,TP00,AM11型號適用, 1個",0.4640599191188812
【Dyson 戴森】Airwrap Complete Hs05 多功能造型器/造型器/捲髮器(旗艦款 普魯士藍),"Healing Shield Dyson AirStraight直髮器霧面保護膜組, 單色, 單品",0.43688151240348816
【Dyson 戴森】Ht01 Airstrait™ 二合一吹風直髮器(銀銅色),"Healing Shield Dyson AirStraight直髮器霧面保護膜組, 單色, 單品",0.4484925866127014
【Dyson 戴森】V8 Sv25 新一代無線吸塵器(全新升級版),"逛逛市集 DYSON吸塵器架, 黑色, 1個",0.45196011662483215
【Dyson 戴森】V12S Detect Slim Submarine Sv46 乾溼全能洗地吸塵器(雙主吸頭 全新升級版 洗地機),"dyson 戴森 V12 Detect Slim vacuum防纏繞直驅式吸頭, 1個",0.4553484618663788
【Dyson 戴森】Tp10 Purifier Cool Gen1 二合一涼風空氣清淨機 循環風扇(超值組)買一送一,"dyson 戴森 Purifier Cool 二合一涼風空氣清淨機 銀白色, TP07",0.4765995442867279
【Dyson 戴森】Hs05 多功能吹風機(桃紅色 限量加長版)+ Hd08 Origin Supersonic 吹風機(超值組),"dyson 戴森 Supersonic Nural 吹風機 1400W 97 x 78 x 245mm, HD16, 綠松石",0.4626331925392151
【Dyson 戴森】Hd16 Supersonic Nural™ 全新一代 智慧吹風機 溫控 負離子(綠松石),"dyson 戴森 超音速神經吹風機HD16, 高清16, 長春花藍+黃玉",0.47209078073501587
【Pureburg】Dyson戴森適用冷暖Hot+Cool Hp03 Hp02 Hp01 Hp00 Dp03 Dp01空氣清淨機濾網濾心,"Dyson 戴森 Pure Cool 空氣清淨機濾網, TP03,TP02,TP00,AM11型號適用, 1個",0.43206363916397095
【Dyson 戴森】V12 Fluffy Origin Sv44 輕量無線吸塵器(銀灰色),"dyson 戴森 V12 Detect Slim vacuum防纏繞直驅式吸頭, 1個",0.44590505957603455
【Chak恰可】Dyson V6吸塵器 高容量3000Mah鋰電池 Dc6230 加贈濾網組(Dyson 副廠電池 戴森吸塵器配件),"dyson 戴森 V12 Detect Slim vacuum防纏繞直驅式吸頭, 1個",0.44381868839263916
【Dyson 戴森】Hp10 Purifier Hot+Cool Gen1 三合一涼暖空氣清淨機 循環風扇,"dyson 戴森 Purifier Hot+Cool Gen1 三合一涼暖空氣清淨機 白色, HP10",0.4853534698486328
V6~V12 Dyson吸塵器架 戴森吸塵器收納架 手持式吸塵器架 直立式吸塵器收納架 Dyson吸塵器,"逛逛市集 DYSON吸塵器架, 黑色, 1個",0.47069236636161804
【Have Green Days 綠綠好日】適用 Dyson Hp00/Hp01/Hp02/Hp03/Dp01/Dp03 抗菌Hepa濾網單入組(Hepa抗菌濾芯 蜂巢顆粒活性碳 外置濾網 單入組),"dyson 戴森 Pure Cool 空氣清淨機濾網 TP03/TP02/TP00/AM11型號適用 19.8 x 20.1cm, 1個",0.43577027320861816
【Dyson 戴森】Hd15 Supersonic 全新一代 吹風機 溫控 負離子(普魯士藍限定配色禮盒版 新品上市),"dyson 戴森 Supersonic Nural 吹風機 1400W 97 x 78 x 245mm, HD16, 綠松石",0.4669097661972046
【Dyson 戴森】V8 Focus Mattress Origin Hh15 強勁無線除塵蟎機 手持吸塵器(銀灰色),"逛逛市集 DYSON吸塵器架, 黑色, 1個",0.4409068822860718
【Dyson 戴森】Digital Slim Origin Sv18 輕量無線吸塵器(紫色),"逛逛市集 DYSON吸塵器架, 黑色, 1個",0.44449082016944885
【Dyson 戴森】Ht01 Airstrait™ 二合一吹風直髮器(普魯士藍色),"Healing Shield Dyson AirStraight直髮器霧面保護膜組, 單色, 單品",0.44882291555404663
【Dyson 戴森】Hd08 Origin Supersonic 吹風機(超值組) + Am09 二合一涼暖風扇 (超值組),"dyson 戴森 Supersonic Nural 吹風機 1400W 97 x 78 x 245mm, HD16, 綠松石",0.4508977234363556
【Dyson 戴森】Hs05 Airwrap Complete 多功能吹風機/造型器/吹整器 長型捲髮版(星空藍粉霧禮盒 附順髮梳),"dyson 戴森 airstrait二合一吹風直髮器 1360W 330 x 41 x 60mm, HT01, 普魯士藍",0.43970656394958496
【Dyson 戴森】Hd16 Supersonic Nural™ 全新一代 吹風機 溫控 負離子(珊瑚莓特別版 精美禮盒)1111Campaign,"dyson 戴森 Supersonic Nural 吹風機 1400W 97 x 78 x 245mm, HD16, 綠松石",0.46881407499313354
【Dyson 戴森 限量福利品】V8 Sv25 新一代無線吸塵器,"逛逛市集 DYSON吸塵器架, 黑色, 1個",0.446654349565506
【Dyson V8電池】高容量3000Mah鋰電池 副廠電池 吸塵器配件(加贈前後濾網組),"DAON Dyson V7 V8 V10 V11通用洗地機頭組, V888, 單色",0.4164053499698639
【Chak恰可】Dyson V7 V8吸塵器共用版 高容量3000Mah鋰電池 Dc8230 加贈濾網組(Dyson 副廠電池 戴森配件),"逛逛市集 DYSON吸塵器架, 黑色, 1個",0.4307728409767151
【Dyson 戴森】Tp07 二合一空氣清淨機 循環風扇 (黑鋼色+銀白色)(超值組),"dyson 戴森 Purifier Cool 二合一涼風空氣清淨機 銀白色, TP07",0.4750925302505493
【Dyson 戴森】Hp09 Purifier Hot+Cool Formaldehyde 三合一甲醛偵測涼暖空氣清淨機(白金色),"dyson 戴森 三合一甲醛偵測涼暖風扇空氣清淨機 鎳金色, HP09",0.48109519481658936
【Dyson 戴森】Ht01 Airstrait™ 二合一吹風直髮器(粉霧玫瑰色),"Healing Shield Dyson AirStraight直髮器霧面保護膜組, 單色, 單品",0.45440736413002014
【Dyson 戴森】Sv52 Digital Slim Submarine 輕量無線洗地吸塵器(銀灰色),"dyson 戴森 V12 Detect Slim vacuum防纏繞直驅式吸頭, 1個",0.45427581667900085
【Dyson 戴森】Am09 二合一涼暖風扇 暖氣 循環扇 電暖器(白銀色),"dyson 戴森 三合一甲醛偵測涼暖風扇空氣清淨機 鎳金色, HP09",0.4451731741428375
【Chak恰可】Dyson電動軟絨吸頭 戴森副廠刷頭配件(Led顯塵燈有2色可選 適用機型 V7 V8 V10 V11 V15),"dyson 戴森 V12 Detect Slim vacuum防纏繞直驅式吸頭, 1個",0.45898112654685974
【Dyson 戴森】Tp07 Purifier Cool 二合一空氣清淨機 循環風扇(銀白色二入)(超值組),"dyson 戴森 Purifier Cool 二合一涼風空氣清淨機 銀白色, TP07",0.4908510744571686
【Chak恰可】Dyson V7 V8吸塵器共用版 超高容量4000Mah鋰電池 Dc8240 加贈濾網組(Dyson 副廠電池 戴森配件),"dyson 戴森 V12 Detect Slim vacuum防纏繞直驅式吸頭, 1個",0.4374759793281555
【Chak恰可】Dyson V6吸塵器 高容量3000Mah鋰電池 Dc6230(Dyson 副廠電池 戴森吸塵器配件),"dyson 戴森 V12 Detect Slim vacuum防纏繞直驅式吸頭, 1個",0.4399702250957489
【Dyson 戴森】Digital Slim Origin Sv18 輕量無線吸塵器(紫色)_旗艦雙主吸頭,"dyson 戴森 V12 Detect Slim vacuum防纏繞直驅式吸頭, 1個",0.45322659611701965
【Dyson 戴森】Hs05 Airwrap Complete 多功能造型器/加長版(銅),"dyson 戴森 吹風機支架, 亮面灰色, 1組",0.4348084628582001
【Dyson 戴森】Purifier Hot+Cool Formaldehyde Hp09 三合一甲醛偵測涼暖空氣清淨機(白金色),"dyson 戴森 三合一甲醛偵測涼暖風扇空氣清淨機 鎳金色, HP09",0.4807596504688263
