MOMO Title,Product Title,Similarity
【倍潔雅】花漾柔感抽取式衛生紙(150抽X84包/箱),"倍潔雅 抽取衛生紙 雙層 100張, 12包, 5袋",0.42650243639945984
【倍潔雅】好韌真3層抽取式衛生紙Pefc(100抽6包12袋/箱),"倍潔雅 好韌真 抽取式衛生紙 3層 100張, 12包",0.43657463788986206
【倍潔雅】柔軟舒適抽取式衛生紙150抽X60包/箱,"倍潔雅 抽取衛生紙 雙層 100張, 12包, 5袋",0.41849321126937866
【倍潔雅】柔軟舒適抽取式衛生紙(150抽84包/箱),"倍潔雅 抽取衛生紙 雙層 100張, 12包, 4袋",0.42439350485801697
【倍潔雅】柔軟舒適抽取式衛生紙(150抽56包/箱),"倍潔雅 抽取衛生紙 雙層 100張, 12包, 5袋",0.42747193574905396
【倍潔雅】花漾柔感抽取式衛生紙200抽X48包X2箱,"倍潔雅 抽取衛生紙 雙層 100張, 12包, 4袋",0.4368981420993805
【Paseo】3+4 3層柔韌舒適抽取式衛生紙Pefc+4層精巧手帕紙Pefc(100抽50包/箱+38抽64包/箱),"倍潔雅 抽取衛生紙 雙層 100張, 12包, 4袋",0.4152853190898895
【倍潔雅】好韌真3層抽取式衛生紙Pefc(100抽12包6袋/箱),"倍潔雅 好韌真 抽取式衛生紙 3層 100張, 12包",0.4369121789932251
【倍潔雅】好韌真3層抽取式衛生紙Pefc(100抽24包4袋/箱),"倍潔雅 好韌真 抽取式衛生紙 3層 100張, 24包",0.43603575229644775
【唯潔雅】潔淨妙用抽取式衛生紙(150抽14包6袋/箱),"唯潔雅 抽取式衛生紙 100張, 12包, 12袋",0.4317430853843689
【Paseo 倍潔雅】柔軟舒適抽取式衛生紙 100抽X12包X2串,"倍潔雅 抽取衛生紙 雙層 100張, 12包, 4袋",0.4206344783306122
【倍潔雅】柔軟舒適抽取式衛生紙(150抽80包/箱),"倍潔雅 抽取衛生紙 雙層 100張, 12包, 5袋",0.42776602506637573
【倍潔雅】柔軟舒適抽取式衛生紙(100抽80包/箱),"倍潔雅 抽取衛生紙 雙層 100張, 12包, 4袋",0.43738865852355957
【倍潔雅】好韌真Plus 3層茶樹精油抑菌抽取衛生紙Pefc(100抽10包6袋),"倍潔雅 好韌真 抽取式衛生紙 3層 100張, 12包",0.43322110176086426
【倍潔雅】無漂白3層抽取衛生紙 Pefc(100抽8包8袋/箱),"倍潔雅 抽取衛生紙 雙層 100張, 12包, 4袋",0.4242372214794159
【倍潔雅】抽取式衛生紙(100抽48包/箱),"唯潔雅 抽取式衛生紙 100張, 12包, 12袋",0.4419184923171997
【倍潔雅】柔軟舒適抽取式衛生紙 100抽X12包X2串(倍潔雅),"倍潔雅 抽取衛生紙 雙層 100張, 12包, 4袋",0.4483065605163574
【倍潔雅】6串組-好韌真3層抽取式衛生紙(100抽*12包*6串 Pefc),"倍潔雅 好韌真 抽取式衛生紙 3層 100張, 12包",0.46057501435279846
【倍潔雅】好韌真決勝點3層抽取衛生紙Pefc(100抽12包6袋/箱),"倍潔雅 抽取衛生紙 雙層 100張, 12包, 3袋",0.4225887954235077
【春風】一秒抽取式廚房紙巾 120抽X3包X2串+Paseo 3層柔韌舒適抽取式衛生紙1包,"倍潔雅 好韌真 抽取式衛生紙 3層 100張, 12包",0.41726675629615784
【倍潔雅】花漾柔感抽取式衛生紙200抽X48包/箱,"倍潔雅 抽取衛生紙 雙層 100張, 12包, 4袋",0.43330317735671997
【週期購】倍潔雅柔軟舒適抽取式衛生紙(150抽56包/箱),"唯潔雅 抽取式衛生紙 100張, 12包, 12袋",0.431092232465744
【倍潔雅】2串組-好韌真三層抽取式衛生紙(100抽X12包X2串),"倍潔雅 好韌真 抽取式衛生紙 3層 100張, 12包",0.45786044001579285
3層柔韌舒適抽取式衛生紙Pefc 100抽X10包X2袋(Paseo),"倍潔雅 抽取衛生紙 雙層 100張, 12包, 4袋",0.41535860300064087
【倍潔雅】強效吸油大尺寸料理廚房紙巾(90抽4捲6袋),"倍潔雅 強效吸油料理廚房紙巾 大尺寸, 4捲, 6袋",0.44823944568634033
【倍潔雅】2串組-好韌真3層抽取式衛生紙(100抽*12包*2串 Pefc),"倍潔雅 好韌真 抽取式衛生紙 3層 100張, 12包",0.4575406610965729
【倍潔雅】超柔韌抽取式衛生紙100抽*6包*2串(倍潔雅),"倍潔雅 抽取衛生紙 雙層 100張, 12包, 1袋",0.45982611179351807
【倍潔雅】好韌真3層抽取式衛生紙Pefc 100抽X12包/串1111Campaign,"倍潔雅 好韌真 抽取式衛生紙 3層 100張, 12包",0.4305497407913208
【倍潔雅】8串組-好韌真3層抽取式衛生紙(100抽*12包*8串 Pefc),"倍潔雅 好韌真 抽取式衛生紙 3層 100張, 12包",0.4592823088169098
【倍潔雅】純粹Pure無漂白抽取式衛生紙Pefc(100抽8包8袋),"倍潔雅 抽取衛生紙 雙層 100張, 12包, 4袋",0.4080047011375427
【倍潔雅】純粹Pure無漂白抽取式衛生紙Pefc(100抽12包6袋),"倍潔雅 抽取衛生紙 雙層 100張, 12包, 4袋",0.4185405969619751
【Paseo】乾+濕 3層柔韌舒適抽取式衛生紙Pefc+Edi超純水低敏 濕式衛生紙(100抽50包/箱+20抽32包/箱),"倍潔雅 好韌真 抽取式衛生紙 3層 100張, 12包",0.4277178943157196
