MOMO Title,Product Title,Similarity
【New Balance】New Balance 休閒鞋 Nb 574 Legacy 米白橘 膠底 厚底 女 U574Lgco,New Balance 574運動鞋,0.4622070789337158
【New Balance】雙11New Balance 574 元祖灰 男女 Iu 代言 明星款 灰 Ml574Evg-D,New Balance [New Balance] 574 運動鞋,0.46584081649780273
【New Balance】男鞋 女鞋 運動鞋 574 復古休閒 D楦 麂皮 U574Sbb,New Balance 574運動鞋,0.4741261601448059
【New Balance】New Balance 休閒鞋 Nb 574 海軍藍 米白 麂皮 復古鞋 男 U574Rbj,New Balance [New Balance] 574 運動鞋,0.476164847612381
【New Balance】雙11New Balance 574 Nb574 休閒鞋 霧霾黑 Ml574Evb-D,New Balance [New Balance] 574 運動鞋,0.4677998721599579
【New Balance】New Balance 休閒鞋 Nb 574 奶茶 經典款 復古 運動鞋 女 Wl574Qb2,New Balance [New Balance] 574 運動鞋,0.4792693555355072
【New Balance】New Balance 休閒鞋 Nb 574 淺米色 卡其 復古 慢跑鞋 男女 U574Rcd,New Balance [New Balance] 574 運動鞋,0.4794434905052185
【New Balance】New Balance 休閒鞋 Nb 574 Legacy 白灰 膠底 厚底鞋 男女 U574Lgan,New Balance 574運動鞋,0.46293357014656067
【New Balance】New Balance 休閒鞋 Nb 574 灰綠色 金標 復古 慢跑鞋 男女 U574Lggd,New Balance [New Balance] 574 運動鞋,0.480682909488678
【New Balance】雙11New Balance 574 復古 休閒鞋 男鞋 D楦頭 灰黑U574Rbh,New Balance [New Balance] 574 運動鞋,0.46467188000679016
【New Balance】New Balance 休閒鞋 Nb 574 黑灰綠 麂皮 復古 慢跑鞋 男 U574Mgh,New Balance [New Balance] 574 運動鞋,0.47848188877105713
【New Balance】New Balance 休閒鞋 Nb 574 卡其棕 復古 慢跑鞋 男女 U574Esf,New Balance [New Balance] 574 運動鞋,0.4794369339942932
【New Balance】New Balance 休閒鞋 Nb 574 Legacy 米白藍紅 膠底 厚底鞋 男女 U574Lgnv,New Balance [New Balance] 574 運動鞋,0.46518704295158386
【New Balance】New Balance 童鞋 Nb 574 灰色 基本款 魔鬼氈 中童 Pv574Gbg,New Balance [New Balance] 574 運動鞋,0.4211142957210541
【New Balance】New Balance 休閒鞋 Nb 574 米白黃 麂皮 復古 慢跑鞋 男 U574Lgwm,New Balance [New Balance] 574 運動鞋,0.47773754596710205
【New Balance】New Balance 休閒鞋 Nb 574 淺灰 米白 麂皮 復古鞋 男 U574Rbl,New Balance [New Balance] 574 運動鞋,0.4756944179534912
【New Balance】New Balance 休閒鞋 Nb 574 米白灰 拼接 復古 運動鞋 女 Wl574Gb2,New Balance [New Balance] 574 運動鞋,0.4824777841567993
【New Balance】休閒鞋 574 海鹽白 女 Wl574Hj2,New Balance 574運動鞋,0.4687328338623047
【New Balance】New Balance 休閒鞋 Nb 574 米色 藍漆皮 復古 運動鞋 女 Wl5742Bc,New Balance [New Balance] 574 運動鞋,0.47682154178619385
【New Balance】New Balance 休閒鞋 Nb 574 青綠色 麂皮 復古 女 U574Rcc,New Balance [New Balance] 574 運動鞋,0.4759918451309204
【New Balance】New Balance 休閒鞋 574 深灰黑白 男 U574Rbh,New Balance [New Balance] 574 運動鞋,0.476550817489624
【New Balance】New Balance 休閒鞋 Nb 574 奶杏色 復古 慢跑鞋 男女 U574Esc,New Balance [New Balance] 574 運動鞋,0.47791483998298645
【New Balance】New Balance 休閒鞋 Nb 574 米灰色 金標 復古 慢跑鞋 男女 U574Lgwd,New Balance [New Balance] 574 運動鞋,0.47915780544281006
【New Balance】雙11 574系列 童鞋 男鞋 女鞋 休閒鞋 運動鞋 中大童 灰 魔鬼氈 麂皮 Pv574Gbg,New Balance 574運動鞋,0.41181397438049316
【New Balance】New Balance 休閒鞋 Nb 574 米色 粉漆皮 復古 運動鞋 女 Wl5742Ba,New Balance [New Balance] 574 運動鞋,0.4795944392681122
【New Balance】New Balance 休閒鞋 Nb 574 灰藍紅 麂皮 復古 慢跑鞋 男 U574Gwh,New Balance [New Balance] 574 運動鞋,0.480178564786911
【New Balance】雙11New Balance 574 復古 防刮材質 男鞋 D楦頭 黑色U574Lgpb,New Balance [New Balance] 574 運動鞋,0.4600759446620941
【New Balance】New Balance 休閒鞋 Nb 574 灰綠 麂皮 復古 運動鞋 女 Wl574Ga2,New Balance [New Balance] 574 運動鞋,0.48281043767929077
【New Balance】New Balance 休閒鞋 Nb 574 天藍色 麂皮 復古 女 U574Rca,New Balance [New Balance] 574 運動鞋,0.4746696352958679
【New Balance】574 男鞋 女鞋 靛藍白色 復古 麂皮 休閒鞋 U574Rbj,New Balance 運動鞋 U574LGTR,0.4672713875770569
【New Balance】574 男鞋 女鞋 灰色 復古 麂皮 運動 休閒鞋 Ml574Evg,New Balance 574運動鞋,0.476191908121109
【New Balance】休閒鞋 574 女鞋 亞麻 玫瑰木 粉紅 復古 麂皮 Nb(Wl574Qc2-B),New Balance [New Balance] 574 運動鞋,0.47009292244911194
【New Balance】Nb 休閒鞋 男鞋 女鞋 運動鞋 黑綠 U574Mgh-D楦,New Balance 運動鞋 U574LGTR,0.46008044481277466
