product_name,product_price,product_url
"令和 成人3D韓式立體醫療口罩 未滅菌 20.5 x 8.2cm, 螢石綠, 10片, 3盒",$88,https://www.tw.coupang.com/products/%E4%BB%A4%E5%92%8C-%E6%88%90%E4%BA%BA3D%E9%9F%93%E5%BC%8F%E7%AB%8B%E9%AB%94%E9%86%AB%E7%99%82%E5%8F%A3%E7%BD%A9-%E6%9C%AA%E6%BB%85%E8%8F%8C-20.5-x-8.2cm-214581959966743?itemId=334533429755908&vendorItemId=334533429772288&sourceType=search&rank=&searchId=2cc560ad8d51421997a482a581301b4e&q=%E4%BB%A4%E5%92%8C
"令和 醫療兒童口罩 鬆緊帶式 未滅菌, 海洋藍, 50片, 2盒",$198,https://www.tw.coupang.com/products/%E4%BB%A4%E5%92%8C-%E9%86%AB%E7%99%82%E5%85%92%E7%AB%A5%E5%8F%A3%E7%BD%A9-%E9%AC%86%E7%B7%8A%E5%B8%B6%E5%BC%8F-%E6%9C%AA%E6%BB%85%E8%8F%8C-214959258550298?itemId=214960672047130&vendorItemId=214959258550287&sourceType=search&rank=1&searchId=2cc560ad8d51421997a482a581301b4e&q=%E4%BB%A4%E5%92%8C
"令和 口罩 成人款KF94, 午夜藍, 30片, 1盒",$165,https://www.tw.coupang.com/products/%E4%BB%A4%E5%92%8C-%E5%8F%A3%E7%BD%A9-%E6%88%90%E4%BA%BA%E6%AC%BEKF94-285553773740037?itemId=285552813260802&vendorItemId=285551752069129&sourceType=search&rank=2&searchId=2cc560ad8d51421997a482a581301b4e&q=%E4%BB%A4%E5%92%8C
"令和 3D韓式立體醫療口罩 兒童款, 櫻花粉, 10片, 3盒",$165,https://www.tw.coupang.com/products/%E4%BB%A4%E5%92%8C-3D%E9%9F%93%E5%BC%8F%E7%AB%8B%E9%AB%94%E9%86%AB%E7%99%82%E5%8F%A3%E7%BD%A9-%E5%85%92%E7%AB%A5%E6%AC%BE-301233222926341?itemId=313524874100743&vendorItemId=313524874100738&sourceType=search&rank=3&searchId=2cc560ad8d51421997a482a581301b4e&q=%E4%BB%A4%E5%92%8C
"令和 3D韓式立體醫療口罩 成人款, 午夜藍, 10片, 3盒",$142,https://www.tw.coupang.com/products/%E4%BB%A4%E5%92%8C-3D%E9%9F%93%E5%BC%8F%E7%AB%8B%E9%AB%94%E9%86%AB%E7%99%82%E5%8F%A3%E7%BD%A9-%E6%88%90%E4%BA%BA%E6%AC%BE-214581959966743?itemId=315681694236674&vendorItemId=315681694236672&sourceType=search&rank=4&searchId=2cc560ad8d51421997a482a581301b4e&q=%E4%BB%A4%E5%92%8C
"SH 上好生醫 成人醫療防護口罩 未滅菌, 黑色, 50片, 1盒",$88,https://www.tw.coupang.com/products/SH-%E4%B8%8A%E5%A5%BD%E7%94%9F%E9%86%AB-%E6%88%90%E4%BA%BA%E9%86%AB%E7%99%82%E9%98%B2%E8%AD%B7%E5%8F%A3%E7%BD%A9-%E6%9C%AA%E6%BB%85%E8%8F%8C-214924001230856?itemId=157261175406592&vendorItemId=157261590675463&sourceType=search&rank=5&searchId=2cc560ad8d51421997a482a581301b4e&q=%E4%BB%A4%E5%92%8C
"令和 口罩 成人款 KF94, 蒂芬尼藍, 30片, 1盒",$120,https://www.tw.coupang.com/products/%E4%BB%A4%E5%92%8C-%E5%8F%A3%E7%BD%A9-%E6%88%90%E4%BA%BA%E6%AC%BE-KF94-291332153098244?itemId=285552804872199&vendorItemId=285551747874817&sourceType=search&rank=6&searchId=2cc560ad8d51421997a482a581301b4e&q=%E4%BB%A4%E5%92%8C
"令和 口罩 成人款KF94, 摩卡奶茶, 30片, 1盒",$147,https://www.tw.coupang.com/products/%E4%BB%A4%E5%92%8C-%E5%8F%A3%E7%BD%A9-%E6%88%90%E4%BA%BA%E6%AC%BEKF94-285553773740037?itemId=285552804872198&vendorItemId=285551747874816&sourceType=search&rank=7&searchId=2cc560ad8d51421997a482a581301b4e&q=%E4%BB%A4%E5%92%8C
"匠心 醫用級3D彈力口罩 S號 4~8歲, 藍色, 50片, 1盒",$122,https://www.tw.coupang.com/products/%E5%8C%A0%E5%BF%83-%E9%86%AB%E7%94%A8%E7%B4%9A3D%E5%BD%88%E5%8A%9B%E5%8F%A3%E7%BD%A9-S%E8%99%9F-4~8%E6%AD%B2-220673855143952?itemId=151122824085511&vendorItemId=151123579076609&sourceType=search&rank=8&searchId=2cc560ad8d51421997a482a581301b4e&q=%E4%BB%A4%E5%92%8C
"令和 3D韓式立體醫療口罩 成人款, 神秘黑, 10片, 3盒",$142,https://www.tw.coupang.com/products/%E4%BB%A4%E5%92%8C-3D%E9%9F%93%E5%BC%8F%E7%AB%8B%E9%AB%94%E9%86%AB%E7%99%82%E5%8F%A3%E7%BD%A9-%E6%88%90%E4%BA%BA%E6%AC%BE-214581959966743?itemId=277627763900428&vendorItemId=277628816703498&sourceType=search&rank=9&searchId=2cc560ad8d51421997a482a581301b4e&q=%E4%BB%A4%E5%92%8C
