product_name,product_price,product_url
"倍潔雅 好韌真 抽取式衛生紙 3層 100張, 72包",$775,https://www.tw.coupang.com/products/%E5%80%8D%E6%BD%94%E9%9B%85-%E5%A5%BD%E9%9F%8C%E7%9C%9F-%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-3%E5%B1%A4-100%E5%BC%B5-374808810307584?itemId=426240611680261&vendorItemId=426240611696641&sourceType=search&rank=&searchId=71b84be2eeb946cc9e9268998b8d2670&q=%E5%80%8D%E6%BD%94%E9%9B%85
"倍潔雅 好韌真 抽取式衛生紙 3層 100張, 10包, 4袋",$495,https://www.tw.coupang.com/products/%E5%80%8D%E6%BD%94%E9%9B%85-%E5%A5%BD%E9%9F%8C%E7%9C%9F-%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-3%E5%B1%A4-100%E5%BC%B5-288090916618245?itemId=426240641056773&vendorItemId=426240641056771&sourceType=search&rank=1&searchId=71b84be2eeb946cc9e9268998b8d2670&q=%E5%80%8D%E6%BD%94%E9%9B%85
"倍潔雅 抽取衛生紙 雙層 100張, 12包, 1袋",$110,https://www.tw.coupang.com/products/%E5%80%8D%E6%BD%94%E9%9B%85-%E6%8A%BD%E5%8F%96%E8%A1%9B%E7%94%9F%E7%B4%99-%E9%9B%99%E5%B1%A4-100%E5%BC%B5-273310487134215?itemId=273311439224834&vendorItemId=273309438525445&sourceType=search&rank=2&searchId=71b84be2eeb946cc9e9268998b8d2670&q=%E5%80%8D%E6%BD%94%E9%9B%85
"唯潔雅 抽取式衛生紙 100張, 12包, 6袋",$607,https://www.tw.coupang.com/products/%E5%94%AF%E6%BD%94%E9%9B%85-%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-100%E5%BC%B5-258455856201746?itemId=258456741183496&vendorItemId=258455856201733&sourceType=search&rank=3&searchId=71b84be2eeb946cc9e9268998b8d2670&q=%E5%80%8D%E6%BD%94%E9%9B%85
"倍潔雅 好韌真 抽取式衛生紙 3層 100張, 12包",$166,https://www.tw.coupang.com/products/%E5%80%8D%E6%BD%94%E9%9B%85-%E5%A5%BD%E9%9F%8C%E7%9C%9F-%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-3%E5%B1%A4-100%E5%BC%B5-374808810307584?itemId=374808810340353&vendorItemId=374808810323968&sourceType=search&rank=4&searchId=71b84be2eeb946cc9e9268998b8d2670&q=%E5%80%8D%E6%BD%94%E9%9B%85
"倍潔雅 好韌真 抽取式衛生紙 3層 100張, 10包, 2袋",$276,https://www.tw.coupang.com/products/%E5%80%8D%E6%BD%94%E9%9B%85-%E5%A5%BD%E9%9F%8C%E7%9C%9F-%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-3%E5%B1%A4-100%E5%BC%B5-288090916618245?itemId=288088886558725&vendorItemId=288089943556112&sourceType=search&rank=5&searchId=71b84be2eeb946cc9e9268998b8d2670&q=%E5%80%8D%E6%BD%94%E9%9B%85
"LIVI 優活 柔拭紙巾面紙 方型包 2層 300張, 30包",$270,https://www.tw.coupang.com/products/LIVI-%E5%84%AA%E6%B4%BB-%E6%9F%94%E6%8B%AD%E7%B4%99%E5%B7%BE%E9%9D%A2%E7%B4%99-%E6%96%B9%E5%9E%8B%E5%8C%85-2%E5%B1%A4-300%E5%BC%B5-258455856201744?itemId=258456741183494&vendorItemId=258454870507524&sourceType=search&rank=6&searchId=71b84be2eeb946cc9e9268998b8d2670&q=%E5%80%8D%E6%BD%94%E9%9B%85
"倍潔雅 強效吸油料理廚房紙巾 大尺寸, 4捲, 1袋",$86,https://www.tw.coupang.com/products/%E5%80%8D%E6%BD%94%E9%9B%85-%E5%BC%B7%E6%95%88%E5%90%B8%E6%B2%B9%E6%96%99%E7%90%86%E5%BB%9A%E6%88%BF%E7%B4%99%E5%B7%BE-%E5%A4%A7%E5%B0%BA%E5%AF%B8-280111521677331?itemId=273303369383943&vendorItemId=273302417293313&sourceType=search&rank=7&searchId=71b84be2eeb946cc9e9268998b8d2670&q=%E5%80%8D%E6%BD%94%E9%9B%85
"倍潔雅 抽取衛生紙 雙層 100張, 12包, 4袋",$440,https://www.tw.coupang.com/products/%E5%80%8D%E6%BD%94%E9%9B%85-%E6%8A%BD%E5%8F%96%E8%A1%9B%E7%94%9F%E7%B4%99-%E9%9B%99%E5%B1%A4-100%E5%BC%B5-273310487134215?itemId=426240573947915&vendorItemId=426240573931528&sourceType=search&rank=8&searchId=71b84be2eeb946cc9e9268998b8d2670&q=%E5%80%8D%E6%BD%94%E9%9B%85
"LIVI 優活 SMART抽取式衛生紙 2層 100張, 10包, 5袋",$350,https://www.tw.coupang.com/products/LIVI-%E5%84%AA%E6%B4%BB-SMART%E6%8A%BD%E5%8F%96%E5%BC%8F%E8%A1%9B%E7%94%9F%E7%B4%99-2%E5%B1%A4-100%E5%BC%B5-273311443419138?itemId=426240620052484&vendorItemId=426240620036097&sourceType=search&rank=9&searchId=71b84be2eeb946cc9e9268998b8d2670&q=%E5%80%8D%E6%BD%94%E9%9B%85
