product_name,product_price,product_url
"寶寶充氣沙發, 草莓",$468,https://www.tw.coupang.com/products/%E5%AF%B6%E5%AF%B6%E5%85%85%E6%B0%A3%E6%B2%99%E7%99%BC-410686249205760?itemId=410686249222145&vendorItemId=410686244995073&sourceType=search&rank=&searchId=13ce56bb092d4c46aa28ae22529ea553&q=3%E4%BA%BA%E5%BA%A7%E6%9C%A8%E6%B2%99%E7%99%BC
"NATURE LOVE MERE 嬰兒充氣沙發, 米色",$645,https://www.tw.coupang.com/products/NATURE-LOVE-MERE-%E5%AC%B0%E5%85%92%E5%85%85%E6%B0%A3%E6%B2%99%E7%99%BC-258741601533954?itemId=258741601533955&vendorItemId=258741601533952&sourceType=search&rank=1&searchId=13ce56bb092d4c46aa28ae22529ea553&q=3%E4%BA%BA%E5%BA%A7%E6%9C%A8%E6%B2%99%E7%99%BC
棉花田 雪芙絨印花超柔沙發,$349,https://www.tw.coupang.com/products/%E6%A3%89%E8%8A%B1%E7%94%B0-%E9%9B%AA%E8%8A%99%E7%B5%A8%E5%8D%B0%E8%8A%B1%E8%B6%85%E6%9F%94%E6%B2%99%E7%99%BC-470842978795527?itemId=470842978828293&vendorItemId=470842978828291&sourceType=search&rank=2&searchId=13ce56bb092d4c46aa28ae22529ea553&q=3%E4%BA%BA%E5%BA%A7%E6%9C%A8%E6%B2%99%E7%99%BC
"懶骨頭懶人沙發 1個, 牛仔藏青","$1,772",https://www.tw.coupang.com/products/%E6%87%B6%E9%AA%A8%E9%A0%AD%E6%87%B6%E4%BA%BA%E6%B2%99%E7%99%BC-1%E5%80%8B-473988841046022?itemId=473988841029644&vendorItemId=473988841029641&sourceType=search&rank=3&searchId=13ce56bb092d4c46aa28ae22529ea553&q=3%E4%BA%BA%E5%BA%A7%E6%9C%A8%E6%B2%99%E7%99%BC
"室內家居椅管狀沙發 A104, 紅黑",$696,https://www.tw.coupang.com/products/%E5%AE%A4%E5%85%A7%E5%AE%B6%E5%B1%85%E6%A4%85%E7%AE%A1%E7%8B%80%E6%B2%99%E7%99%BC-A104-21005961148136?itemId=21010682150079&vendorItemId=21077962901845&sourceType=search&rank=4&searchId=13ce56bb092d4c46aa28ae22529ea553&q=3%E4%BA%BA%E5%BA%A7%E6%9C%A8%E6%B2%99%E7%99%BC
棉花田 雪芙絨印花超柔沙發,$499,https://www.tw.coupang.com/products/%E6%A3%89%E8%8A%B1%E7%94%B0-%E9%9B%AA%E8%8A%99%E7%B5%A8%E5%8D%B0%E8%8A%B1%E8%B6%85%E6%9F%94%E6%B2%99%E7%99%BC-470842978844674?itemId=470842978811908&vendorItemId=470842978828289&sourceType=search&rank=5&searchId=13ce56bb092d4c46aa28ae22529ea553&q=3%E4%BA%BA%E5%BA%A7%E6%9C%A8%E6%B2%99%E7%99%BC
"Coleman 沙發椅 CM-37447M000, M000, 1個","$2,350",https://www.tw.coupang.com/products/Coleman-%E6%B2%99%E7%99%BC%E6%A4%85-CM-37447M000-466429874782220?itemId=466429874782221&vendorItemId=466429874733067&sourceType=search&rank=6&searchId=13ce56bb092d4c46aa28ae22529ea553&q=3%E4%BA%BA%E5%BA%A7%E6%9C%A8%E6%B2%99%E7%99%BC
棉花田 雪芙絨印花超柔沙發,$499,https://www.tw.coupang.com/products/%E6%A3%89%E8%8A%B1%E7%94%B0-%E9%9B%AA%E8%8A%99%E7%B5%A8%E5%8D%B0%E8%8A%B1%E8%B6%85%E6%9F%94%E6%B2%99%E7%99%BC-470842978811906?itemId=470842978811907&vendorItemId=470842978811905&sourceType=search&rank=7&searchId=13ce56bb092d4c46aa28ae22529ea553&q=3%E4%BA%BA%E5%BA%A7%E6%9C%A8%E6%B2%99%E7%99%BC
"懶骨頭 懶人沙發 主體+套子, 牛仔灰 橫條紋, 1組","$1,772",https://www.tw.coupang.com/products/%E6%87%B6%E9%AA%A8%E9%A0%AD-%E6%87%B6%E4%BA%BA%E6%B2%99%E7%99%BC-%E4%B8%BB%E9%AB%94%2B%E5%A5%97%E5%AD%90-473988803264523?itemId=473988803280904&vendorItemId=473988803313667&sourceType=search&rank=8&searchId=13ce56bb092d4c46aa28ae22529ea553&q=3%E4%BA%BA%E5%BA%A7%E6%9C%A8%E6%B2%99%E7%99%BC
"韓風皮革兒童沙發椅 52 x 57 x 49cm 2.6kg, 米白色","$1,663",https://www.tw.coupang.com/products/%E9%9F%93%E9%A2%A8%E7%9A%AE%E9%9D%A9%E5%85%92%E7%AB%A5%E6%B2%99%E7%99%BC%E6%A4%85-52-x-57-x-49cm-2.6kg-475845164498947?itemId=475845164515331&vendorItemId=475845164515328&sourceType=search&rank=9&searchId=13ce56bb092d4c46aa28ae22529ea553&q=3%E4%BA%BA%E5%BA%A7%E6%9C%A8%E6%B2%99%E7%99%BC
