product_name,product_price,product_url
"MILO 美祿 經典原味巧克力麥芽飲品, 1350g, 1罐",$280,https://www.tw.coupang.com/products/MILO-%E7%BE%8E%E7%A5%BF-%E7%B6%93%E5%85%B8%E5%8E%9F%E5%91%B3%E5%B7%A7%E5%85%8B%E5%8A%9B%E9%BA%A5%E8%8A%BD%E9%A3%B2%E5%93%81-268984272273415?itemId=268985207586816&vendorItemId=268984272273414&sourceType=search&rank=&searchId=52ab767dfb6f4b3b9cbe877edaa14e32&q=%E7%BE%8E%E7%A5%BF
"MILO 美祿 巧克力麥芽飲品, 198ml, 30入",$387,https://www.tw.coupang.com/products/MILO-%E7%BE%8E%E7%A5%BF-%E5%B7%A7%E5%85%8B%E5%8A%9B%E9%BA%A5%E8%8A%BD%E9%A3%B2%E5%93%81-291795518865415?itemId=359988585234443&vendorItemId=359988585283594&sourceType=search&rank=1&searchId=52ab767dfb6f4b3b9cbe877edaa14e32&q=%E7%BE%8E%E7%A5%BF
"MILO 美祿 經典原味巧克力麥芽飲品 沖泡粉, 25g, 14包, 2袋",$199,https://www.tw.coupang.com/products/MILO-%E7%BE%8E%E7%A5%BF-%E7%B6%93%E5%85%B8%E5%8E%9F%E5%91%B3%E5%B7%A7%E5%85%8B%E5%8A%9B%E9%BA%A5%E8%8A%BD%E9%A3%B2%E5%93%81-%E6%B2%96%E6%B3%A1%E7%B2%89-268983223664646?itemId=282711566565381&vendorItemId=282712531238912&sourceType=search&rank=2&searchId=52ab767dfb6f4b3b9cbe877edaa14e32&q=%E7%BE%8E%E7%A5%BF
"MILO 美祿 雙倍牛奶2X高鈣 可可麥芽飲品, 30g, 14入, 1袋",$129,https://www.tw.coupang.com/products/MILO-%E7%BE%8E%E7%A5%BF-%E9%9B%99%E5%80%8D%E7%89%9B%E5%A5%B62X%E9%AB%98%E9%88%A3-%E5%8F%AF%E5%8F%AF%E9%BA%A5%E8%8A%BD%E9%A3%B2%E5%93%81-291074308292621?itemId=270337782562822&vendorItemId=270337782562819&sourceType=search&rank=3&searchId=52ab767dfb6f4b3b9cbe877edaa14e32&q=%E7%BE%8E%E7%A5%BF
"MILO 美祿 巧克力麥芽飲品 減糖配方, 25g, 14包, 1袋",$128,https://www.tw.coupang.com/products/MILO-%E7%BE%8E%E7%A5%BF-%E5%B7%A7%E5%85%8B%E5%8A%9B%E9%BA%A5%E8%8A%BD%E9%A3%B2%E5%93%81-%E6%B8%9B%E7%B3%96%E9%85%8D%E6%96%B9-270337778368518?itemId=270336729759745&vendorItemId=270337778368514&sourceType=search&rank=4&searchId=52ab767dfb6f4b3b9cbe877edaa14e32&q=%E7%BE%8E%E7%A5%BF
"MILO 美祿 巧克力麥芽飲品, 1kg, 1包",$205,https://www.tw.coupang.com/products/MILO-%E7%BE%8E%E7%A5%BF-%E5%B7%A7%E5%85%8B%E5%8A%9B%E9%BA%A5%E8%8A%BD%E9%A3%B2%E5%93%81-270426307543043?itemId=270427247050759&vendorItemId=270425254739977&sourceType=search&rank=5&searchId=52ab767dfb6f4b3b9cbe877edaa14e32&q=%E7%BE%8E%E7%A5%BF
"MILO 美祿 高鈣可可麥芽牛奶, 198ml, 24入",$340,https://www.tw.coupang.com/products/MILO-%E7%BE%8E%E7%A5%BF-%E9%AB%98%E9%88%A3%E5%8F%AF%E5%8F%AF%E9%BA%A5%E8%8A%BD%E7%89%9B%E5%A5%B6-287720744108034?itemId=287720744108035&vendorItemId=287721801105410&sourceType=search&rank=6&searchId=52ab767dfb6f4b3b9cbe877edaa14e32&q=%E7%BE%8E%E7%A5%BF
"光泉 巧克力牛乳, 200ml, 24入",$242,https://www.tw.coupang.com/products/%E5%85%89%E6%B3%89-%E5%B7%A7%E5%85%8B%E5%8A%9B%E7%89%9B%E4%B9%B3-184913387012122?itemId=184913961664538&vendorItemId=184914494324737&sourceType=search&rank=7&searchId=52ab767dfb6f4b3b9cbe877edaa14e32&q=%E7%BE%8E%E7%A5%BF
"MILO 美祿 巧克力麥芽飲品 雙倍牛奶添加, 30g, 10入, 2盒",$180,https://www.tw.coupang.com/products/MILO-%E7%BE%8E%E7%A5%BF-%E5%B7%A7%E5%85%8B%E5%8A%9B%E9%BA%A5%E8%8A%BD%E9%A3%B2%E5%93%81-%E9%9B%99%E5%80%8D%E7%89%9B%E5%A5%B6%E6%B7%BB%E5%8A%A0-268985203392517?itemId=282710513762312&vendorItemId=282712535433218&sourceType=search&rank=8&searchId=52ab767dfb6f4b3b9cbe877edaa14e32&q=%E7%BE%8E%E7%A5%BF
"MILO 美祿 巧克力麥芽飲品, 198ml, 12入",$160,https://www.tw.coupang.com/products/MILO-%E7%BE%8E%E7%A5%BF-%E5%B7%A7%E5%85%8B%E5%8A%9B%E9%BA%A5%E8%8A%BD%E9%A3%B2%E5%93%81-291795518865415?itemId=291795518865417&vendorItemId=291796500316160&sourceType=search&rank=9&searchId=52ab767dfb6f4b3b9cbe877edaa14e32&q=%E7%BE%8E%E7%A5%BF
